FullState,Jeweller,Address,City,StateCode,Zip
 Oakman,Muellerhaus," 800 Shades Cliff Rd,"," Jasper,", AL , 35504
 Oakman,Southern Carbon Fuels Inc," 850 Highway 78 E,"," Jasper,", AL , 35501
 Oakman,Vickie Hill," 850 Highway 78 E,"," Jasper,", AL , 35501
 Oakman,Murray's Jewelry," 300 Highway 78 E,"," Jasper,", AL , 35501
 Oakman,Gold Rush Inc," 270 S Pine Dr,"," Jasper,", AL , 35504
 Oakman,Big Mak's Pawn Shop," 4502 Highway 78 E,"," Jasper,", AL , 35501
 Oakman,Murray's Jewelry," 105 Highway 78 W,"," Jasper,", AL , 35501
 Oakman,Nick Sanders Jeweler," 401 19th St E,"," Jasper,", AL , 35501
 Oak Hill,Camden Jewelry & Gifts," 47 Camden Byp,"," Camden,", AL , 36726
 Oak Hill,K G Jewelry Repair," 116 W Commerce St,"," Greenville,", AL , 36037
 Oak Hill,Mcferrins Jewelry," 114 E Commerce St,"," Greenville,", AL , 36037
 Oak Hill,Young's Fashion," 116 Butler Sq,"," Greenville,", AL , 36037
 Oak Hill,Roy's Fine Jewelry," 30 Broad St,"," Selma,", AL , 36701
 Mount Meigs,J.B. Robinson Jewelers," 1039 Eastdale Mall,"," Montgomery,", AL , 36117
 Mount Meigs,Kay Jewelers," 1051 Eastdale Mall # B6b7,"," Montgomery,", AL , 36117
 Mount Meigs,Kay Jewelers," 5501 Atlanta Hwy,"," Montgomery,", AL , 36117
 Mount Meigs,Kay Jewelers," 1024 Eastdale Mall,"," Montgomery,", AL , 36117
 Mount Meigs,Heirloom Jewelers," 6948 Vaughn Rd,"," Montgomery,", AL , 36116
 Luverne,Young's Fashion," 116 Butler Sq,"," Greenville,", AL , 36037
 Luverne,Jewel Box," 328 Simmons St,"," Elba,", AL , 36323
 Luverne,Nelson Gail," 1591 Caroline St,"," Elba,", AL , 36323
 Notasulga,Big Bear Discount Drugs," 204 W Lee St,"," Tuskegee,", AL , 36083
 Notasulga,Freeman Jewelry & Pawn," 209 W Martin Luther King Hwy Ste C,"," Tuskegee,", AL , 36083
 Notasulga,Tallassee Jewelry And Gifts," 5 S Ann Ave,"," Tallassee,", AL , 36078
 Notasulga,R & D Enterprises," 109 Central Blvd,"," Tallassee,", AL , 36078
 Notasulga,Howard's Fine Jewelry," 1147 Opelika Rd,"," Auburn,", AL , 36830
 Notasulga,Ware Jewelers," 111 S College St,"," Auburn,", AL , 36830
 Notasulga,Swanson Diamond Center," 920 Opelika Rd,"," Auburn,", AL , 36830
 Notasulga,Private Gallery," 140 N College St # 102,"," Auburn,", AL , 36830
 Notasulga,Tanory Diamonds," 129 E Magnolia Ave,"," Auburn,", AL , 36830
 Mount Hope,Astonished Coin and Jewerly," 318 Woodward Ave,"," Muscle Shoals,", AL , 35661
 Mount Hope,AAA Pawn and Jewelry," 613 Davison Ave,"," Muscle Shoals,", AL , 35661
 Princeton,Clements," 1507 S Broad St,"," Scottsboro,", AL , 35768
 Princeton,Miller's Jewelry," 3509 S Broad St Ste 209,"," Scottsboro,", AL , 35769
 Princeton,Scottsboro Gun & Pawn Shop," 115 N Broad St,"," Scottsboro,", AL , 35768
 Princeton,Friedman's," 24833 John T Reid Pkwy,"," Scottsboro,", AL , 35768
 Princeton,Gina's Jewelry & Gifts," 110 S Market St,"," Scottsboro,", AL , 35768
 Princeton,Byrd's Jewelry & Pawn," 620 E Willow St,"," Scottsboro,", AL , 35768
 Princeton,Wales Jewelry Co," 137 E Laurel St,"," Scottsboro,", AL , 35768
 Princeton,J Caudle Co," 213 S Market St,"," Scottsboro,", AL , 35768
 Princeton,Gina's Jewelry & Gifts," 710 S Broad St,"," Scottsboro,", AL , 35768
 Prattville,Bryan Jewelry," 1876 E Main St,"," Prattville,", AL , 36066
 Prattville,Zales," 2324 Hilltop Farm Rd,"," Prattville,", AL , 36067
 Prattville,Rick's Jewelers," 1992 Highway 14 E,"," Prattville,", AL , 36066
 Prattville,Southern Bullion Coin And Jewelry," 1963 Cobbs Ford Rd,"," Prattville,", AL , 36066
 Prattville,Tiger Stripes," 136 Shady Oak Ln,"," Prattville,", AL , 36066
 Prattville,Cheapskates East," 185 W Main St,"," Prattville,", AL , 36067
 Prattville,Mack's Fine Jewelry Designs," 831 S Memorial Dr,"," Prattville,", AL , 36067
 Prattville,Magic Pawn," 601 S Memorial Dr,"," Prattville,", AL , 36067
 Pleasant Grove,Diamonds & Onyx Inc," 324 3rd Way,"," Pleasant Grove,", AL , 35127
 Pleasant Grove,Glitz & Glam Boutique," 305 Crawford St,"," Fairfield,", AL , 35064
 Pleasant Grove,Kay Jewelers," 7201 Aaron Aronov Dr Space 33,"," Fairfield,", AL , 35064
 Pleasant Grove,Kay Jewelers," WESTERN Hills Mall,"," Fairfield,", AL , 35064
 Pleasant Grove,Intrigue Jewelers," 7201 Aaron Aronov Dr,"," Fairfield,", AL , 35064
 Pleasant Grove,Us Jewelers," 7201 Aaron Aronov Dr,"," Fairfield,", AL , 35064
 Pleasant Grove,Midas Jewelers," 7201 Aaron Aronov Dr Ste 11,"," Fairfield,", AL , 35064
 Pleasant Grove,KC Charms," 704 Greenbriar Rd,"," Fairfield,", AL , 35064
 Pleasant Grove,Intrigue Jewelers," 7201 Aaron Aronov Dr,"," Fairfield,", AL , 35064
 Pleasant Grove,Agnew Jewelers," 311 Main St Ste 109,"," Mulga,", AL , 35118
 Pleasant Grove,Cash America Pawn," 1030 9th Ave N,"," Bessemer,", AL , 35020
 Pleasant Grove,Coin Castle West," 700 Academy Dr,"," Bessemer,", AL , 35022
 Point Clear,Fairhope Estate Jewelry & Coin Co," 2 S Church St,"," Fairhope,", AL , 36532
 Point Clear,Brenny's Jewelry Co Inc.," 333 Fairhope Ave,"," Fairhope,", AL , 36532
 Point Clear,Brenny's Too," 331 Fairhope Ave,"," Fairhope,", AL , 36532
 Point Clear,David's Jewelers," 18995 Highland Dr,"," Fairhope,", AL , 36532
 Point Clear,Metal Benders," 2 S Church St,"," Fairhope,", AL , 36532
 Pittsview,Schwinds Jewlery," 3218 11th Airborne Division Rd,"," Fort Benning,", GA , 31905
 Pittsview,American Achievement Corporation," 3218 11th Airborne Division Rd,"," Fort Benning,", GA , 31905
 Pittsview,Whitlock Jewelry Store," 124 E Broad St,"," Eufaula,", AL , 36027
 Pittsview,Johnston Jewelry Store," 141 E Broad St,"," Eufaula,", AL , 36027
 Pittsview,Cash America Pawn," 3239 Victory Dr,"," Columbus,", GA , 31903
 Pittsview,Better Jewelers," 2901 University Ave,"," Columbus,", GA , 31907
 Pittsview,Rings Of Time Inc," 5828 Moon Rd,"," Columbus,", GA , 31909
 Pittsview,Cash America Pawn," 2419 Manchester Expressway,"," Columbus,", GA , 31904
 Pittsview,O'Connell's Coins & Jewelry," 2499 Airport Thruway,"," Columbus,", GA , 31904
 Pittsview,Better Jewelers," 2901 University Ave,"," Columbus,", GA , 31907
 Pittsview,Love's Jewelers," 2111 Manchester Expy,"," Columbus,", GA , 31904
 Plantersville,Roy's Fine Jewelry," 30 Broad St,"," Selma,", AL , 36701
 Plantersville,Truax & Co," 125 Broad St,"," Selma,", AL , 36701
 Plantersville,Gold Center," 1391 E Highland Ave Ste 137,"," Selma,", AL , 36703
 Plantersville,Jewelry Kingdom," 1391 E Highland Ave,"," Selma,", AL , 36703
 Plantersville,Lorch Diamond Center," 1391 E Highland Ave,"," Selma,", AL , 36703
 Plantersville,It's Fashion Metro," 1324 E Highland Ave,"," Selma,", AL , 36703
 Plantersville,Jessie James Jewelry," 1306 Water Ave,"," Selma,", AL , 36703
 Pisgah,Pruett Jewelers," 69 Main St E,"," Rainsville,", AL , 35986
 Pisgah,All That Glitters," 75 Main St W,"," Rainsville,", AL , 35986
 Pisgah,Clements," 1507 S Broad St,"," Scottsboro,", AL , 35768
 Pisgah,Miller's Jewelry," 3509 S Broad St Ste 209,"," Scottsboro,", AL , 35769
 Pisgah,Scottsboro Gun & Pawn Shop," 115 N Broad St,"," Scottsboro,", AL , 35768
 Pisgah,Friedman's," 24833 John T Reid Pkwy,"," Scottsboro,", AL , 35768
 Pisgah,Gina's Jewelry & Gifts," 110 S Market St,"," Scottsboro,", AL , 35768
 Pine Level,Douglas Bros Jewelry & Gift Mart," 73 W Court Sq,"," Troy,", AL , 36081
 Pine Level,Cash Jewelry & Pawn," 1106 Highway 231 S,"," Troy,", AL , 36081
 Pine Level,Newman Agency," 114 N 3 Notch St,"," Troy,", AL , 36081
 Pine Level,Glow," 70 W Court Sq,"," Troy,", AL , 36081
 Pinson,Lady G Boutique," 8680 Old Highway 75,"," Pinson,", AL , 35126
 Pinson,Wild Sage Jewelry," 5802 Dewey Heights Rd,"," Pinson,", AL , 35126
 Pinson,J & H Diamond Jewelers," 5118 Old Springville Rd,"," Pinson,", AL , 35126
 Pine Hill,Lisenbe Jeweler," 25 Wilson Ave W,"," Thomasville,", AL , 36784
 Pine Hill,Watts Tim Jewelers," 29 Wilson Ave W,"," Thomasville,", AL , 36784
 Pine Hill,It's Fashion Metro," 3050 Highway 5,"," Thomasville,", AL , 36784
 Pine Hill,It's Fashion," 3050 Old Highway 5 N,"," Thomasville,", AL , 36784
 Pinckard,Ingrid's Jewelers," 1 Sansbury St,"," Daleville,", AL , 36322
 Pine Apple,Camden Jewelry & Gifts," 47 Camden Byp,"," Camden,", AL , 36726
 Pine Apple,K G Jewelry Repair," 116 W Commerce St,"," Greenville,", AL , 36037
 Pine Apple,Mcferrins Jewelry," 114 E Commerce St,"," Greenville,", AL , 36037
 Piedmont,Stinson Howard Jewelry," 104 N Center Ave,"," Piedmont,", AL , 36272
 Pike Road,Charlotte's Jewelry," 8161 Vaughn Rd,"," Montgomery,", AL , 36116
 Pike Road,Cronier's Fine Jewelry," 2307 Eastern Blvd,"," Montgomery,", AL , 36117
 Pike Road,Cash America Pawn," 425 W Fairview Ave,"," Montgomery,", AL , 36105
 Phil Campbell,Jewels & Shelias," 326 Walker St,"," Hackleburg,", AL , 35564
 Phil Campbell,Gold Mine Jewelry," 1801 11th Ave,"," Haleyville,", AL , 35565
 Phil Campbell,Dollar Pawn Shop," 1801 11th Ave,"," Haleyville,", AL , 35565
 Phil Campbell,Artistic Jewelry & Repair," 15357 Highway 43,"," Russellville,", AL , 35653
 Phil Campbell,"AVON - Jennifer Adams, Independent Sales Rep."," 14360 Hwy 43,"," Russellville,", AL , 35653
 Petrey,Bonita Bell Jewelry," 70 Dicks Rd,"," Goshen,", AL , 36035
 Petrey,K G Jewelry Repair," 116 W Commerce St,"," Greenville,", AL , 36037
 Petrey,Mcferrins Jewelry," 114 E Commerce St,"," Greenville,", AL , 36037
 Petrey,Young's Fashion," 116 Butler Sq,"," Greenville,", AL , 36037
 Petrey,Douglas Bros Jewelry & Gift Mart," 73 W Court Sq,"," Troy,", AL , 36081
 Petrey,Cash Jewelry & Pawn," 1106 Highway 231 S,"," Troy,", AL , 36081
 Petrey,Newman Agency," 114 N 3 Notch St,"," Troy,", AL , 36081
 Petrey,Glow," 70 W Court Sq,"," Troy,", AL , 36081
 Phenix City,The Gold Man," 3744 Opelika Rd.,"," Phenix City,", AL , 36870
 Phenix City,Pawn Headquarters Inc," 1218 Highway 280 Byp,"," Phenix City,", AL , 36869
 Phenix City,Uptown Jewelry & Pawn," 1509 3rd Ave,"," Phenix City,", AL , 36867
 Phenix City,Northside Pawn Shop," 1029 Highway 280 Byp,"," Phenix City,", AL , 36867
 Phenix City,Pawn Headquarters Inc," 1218 Highway 280 Byp,"," Phenix City,", AL , 36867
 Peterson,Nancy Co The Goldsmith Inc," 1848 Mcfarland Blvd,"," Northport,", AL , 35476
 Peterson,Mccomb's Jewelry Repair," 3120 McFarland Blvd Ste 18,"," Northport,", AL , 35476
 Peterson,Jewelry Doctor INC," 2501 McFarland Blvd,"," Northport,", AL , 35476
 Peterson,Pearson Bullion Coin," 1420 McFarland Blvd,"," Northport,", AL , 35476
 Peterson,Southern Jewelry & Pawn Inc," 2813 McFarland Blvd,"," Northport,", AL , 35476
 Peterson,Nancy And Company Fine Jewelers," 1848 McFarland Blvd,"," Northport,", AL , 35476
 Peterson,"Elaine Davis, Independent Avon Representative"," 1712 Diane St,"," Cottondale,", AL , 35453
 Perdue Hill,Fresh Produce," 1403 S Highway 21 Byp,"," Monroeville,", AL , 36460
 Perdue Hill,Alabama Precious Metal," 801 S Alabama Ave,"," Monroeville,", AL , 36460
 Perdue Hill,Johnson Jewelers," 56 E Claiborne St,"," Monroeville,", AL , 36460
 Perdue Hill,Hutcherson Jewelers," 23 Mayfield St,"," Monroeville,", AL , 36460
 Perdue Hill,AVON INDEPENDENT SALES REPRESENTATIVE," PO. Box 767,"," Excel,", AL , 36439
 Perdue Hill,Smith Jewelers," 217 Commerce St,"," Jackson,", AL , 36545
 Perote,Coleman's Jewelry & Apparel," 225 Prairie St N,"," Union Springs,", AL , 36089
 Peterman,Fresh Produce," 1403 S Highway 21 Byp,"," Monroeville,", AL , 36460
 Peterman,Alabama Precious Metal," 801 S Alabama Ave,"," Monroeville,", AL , 36460
 Peterman,Johnson Jewelers," 56 E Claiborne St,"," Monroeville,", AL , 36460
 Peterman,Hutcherson Jewelers," 23 Mayfield St,"," Monroeville,", AL , 36460
 Peterman,AVON INDEPENDENT SALES REPRESENTATIVE," PO. Box 767,"," Excel,", AL , 36439
 Peterman,cottonwood," 118 Bruner Avenue,"," Evergreen,", AL , 36401
 Peterman,Camden Jewelry & Gifts," 47 Camden Byp,"," Camden,", AL , 36726
 Perdido,Earle's Jewelers," 119 N Main St,"," Atmore,", AL , 36502
 Perdido,State Line Pawn Shop," 300 E Church St Ste G,"," Atmore,", AL , 36502
 Perdido,Sand & Feet," 43505 Jones Rd,"," Bay Minette,", AL , 36507
 Perdido,Len's Jewelers," 309 Palafox St,"," Flomaton,", AL , 36441
 Perdido,Len's Jewelers," 22172 Highway 31,"," Flomaton,", AL , 36441
 Perdido,Ware Jewelers," 30500 State Highway 181 Ste 316,"," Spanish Fort,", AL , 36527
 Perdido,Private Gallery," 30500 State Highway 181 Ste 220,"," Spanish Fort,", AL , 36527
 Perdido,Frogmore Boutique," 306 Shelton Beach Rd,"," Saraland,", AL , 36571
 Pell City,Pell City Gold & Pawn," 760 Martin St S,,"," Pell City,", AL , 35128
 Pell City,Griffins Jewelers," 1903 Cogswell Ave,"," Pell City,", AL , 35125
 Pell City,Pell City Gold & Pawn," 2314 Cogswell Ave,"," Pell City,", AL , 35125
 Pell City,D R Jewelry," 243 US Highway 11,"," Springville,", AL , 35146
 Pell City,Kay Jewelers Outlet," 6200 Grand River Blvd E Suite 350,"," Leeds,", AL , 35094
 Pennington,Jackson's On The Square," 105 N Mulberry Ave,"," Butler,", AL , 36904
 Pennington,Kelley David," 2340 Timberlane Rd,"," Butler,", AL , 36904
 Pennington,It's Fashion," 965 US Highway 80 W Ste 1500,"," Demopolis,", AL , 36732
 Pennington,The Gold Mine," 306 US Highway 80 E,"," Demopolis,", AL , 36732
 Pennington,AVON eRepresentative," 101 Holliday Cir,"," Livingston,", AL , 35470
 Pennington,Lisenbe Jeweler," 25 Wilson Ave W,"," Thomasville,", AL , 36784
 Pennington,Watts Tim Jewelers," 29 Wilson Ave W,"," Thomasville,", AL , 36784
 Pennington,It's Fashion Metro," 3050 Highway 5,"," Thomasville,", AL , 36784
 Pelham,Paul's Diamond Center," 3582 Pelham Pkwy,"," Pelham,", AL , 35124
 Pelham,Soleil," 2834 Pelham Pkwy Ste E,"," Pelham,", AL , 35124
 Pelham,Temptations Jewelry Sales Inc," 999 Yeager Pkwy,"," Pelham,", AL , 35124
 Pelham,Alabama Gold Refinery," 2969 Pelham Pkwy,"," Pelham,", AL , 35124
 Pelham,Paul's Diamond Ctr," 300 Colonial Promenade Pkwy Ste 300,"," Alabaster,", AL , 35007
 Pelham,Scott's Jewelry & Pawn," 873 1st St N,"," Alabaster,", AL , 35007
 Pelham,Alabama Wholesale Diamonds," 1820 Tin Valley Cir,"," Birmingham,", AL , 35235
 Pelham,We Buy Gold," 880 Brookwood Vlg,"," Birmingham,", AL , 35209
 Pelham,Hoover Gold Buyer," 3659 Lorna Rd,"," Birmingham,", AL , 35216
 Pelham,Cash America Pawn," 2017 Bessemer Rd,"," Birmingham,", AL , 35208
 Paint Rock,J Caudle Co," 213 S Market St,"," Scottsboro,", AL , 35768
 Paint Rock,Gina's Jewelry & Gifts," 710 S Broad St,"," Scottsboro,", AL , 35768
 Paint Rock,Alabama Coin & Silver Co," 914 Bob Wallace Ave SW,"," Huntsville,", AL , 35801
 Paint Rock,Walt Bartee Coins," 3322 Memorial Pkwy SW,"," Huntsville,", AL , 35801
 Paint Rock,Grogan Jewelers," 315 The Bridge St,"," Huntsville,", AL , 35806
 Ozark,South Main Jewelers," 130 S Main St,"," Brundidge,", AL , 36010
 Ozark,Zales," 900 Commons Dr,"," Dothan,", AL , 36303
 Ozark,Kay Jewelers," 900 Commons Dr Suite 301,"," Dothan,", AL , 36303
 Owens Cross Roads,Alexander's Jewelry & Coin Investors," 2314 Memorial Pkwy SW,"," Huntsville,", AL , 35801
 Owens Cross Roads,Sabghi Jewelers," 7500 Memorial Pkwy SW,"," Huntsville,", AL , 35802
 Orrville,Jewelry Center," 1391 E Highland Ave # 134A,"," Selma,", AL , 36703
 Orrville,Holland Doris Diamond & Jewelry Salon," 2603 Citizens Pkwy,"," Selma,", AL , 36701
 Orrville,Doris Hollands Diamond & Jwlry," 3573 County Road 65,"," Valley Grande,", AL , 36701
 Orrville,Camden Jewelry & Gifts," 47 Camden Byp,"," Camden,", AL , 36726
 Orrville,J & J Jewelry & Gift Shop," 1316 Main St,"," Greensboro,", AL , 36744
 Orrville,J & J Jewelry & Gift Shop," 1013 Centerville St,"," Greensboro,", AL , 36744
 Orange Beach,Tickled Pink," 4751 Main St # 118,"," Orange Beach,", AL , 36561
 Orange Beach,Repeat After Me Consignment," 25910 Canal Rd,"," Orange Beach,", AL , 36561
 Orange Beach,Totally For You Tropical Cleaning," 25299 Canal Rd Ste B2,"," Orange Beach,", AL , 36561
 Orange Beach,Be-Jeweled Jewelers," 4830 Wharf Pkwy # 106,"," Orange Beach,", AL , 36561
 Orange Beach,Private Gallery," 27267 Perdido Beach Blvd # 109,"," Orange Beach,", AL , 36561
 Orange Beach,Treasures," 24945 State St,"," Elberta,", AL , 36530
 Orange Beach,The Cajun Pearl," 24093 Montesino Ln,"," Elberta,", AL , 36530
 Orange Beach,Bodacious Beads," 33550 Woodlands Dr,"," Lillian,", AL , 36549
 Opp,Christopher's Diamonds," 286B W Bypass,"," Andalusia,", AL , 36420
 Opp,Jewel Box," 328 Simmons St,"," Elba,", AL , 36323
 Opp,Nelson Gail," 1591 Caroline St,"," Elba,", AL , 36323
 Opp,Michael's Jewelers," 1404 Rucker Blvd,"," Enterprise,", AL , 36330
 Opp,Strickland's Jewelers," 1036 Boll Weevil Cir,"," Enterprise,", AL , 36330
 Opp,Goldbench Jewelers," 646 Boll Weevil Cir,"," Enterprise,", AL , 36330
 Opp,Pawn Express Inc," 621 Boll Weevil Cir Ste 1A,"," Enterprise,", AL , 36330
 Opp,Ezell's Jewelry," 813 E Town Ave,"," Geneva,", AL , 36340
 Opelika,Midas Jewelers," 2213 Tiger Town Pkwy,"," Opelika,", AL , 36801
 Opelika,Pawn Central Inc," 1622 Pepperell Pkwy Ste 2,"," Opelika,", AL , 36801
 Opelika,It's Fashion," 820 Columbus Pkwy,"," Opelika,", AL , 36801
 Opelika,Ware Jewelers," 2163 Tiger Town Pkwy,"," Opelika,", AL , 36801
 Opelika,Hometown Jewelry Company," 3909 Pepperell Pkwy Ste E,"," Opelika,", AL , 36801
 Opelika,Maria Foot," 231 S 8th St,"," Opelika,", AL , 36801
 Opelika,Ware Jewelers," 1515 2nd Ave,"," Opelika,", AL , 36801
 Opelika,Howard's Fine Jewelry," 1147 Opelika Rd,"," Auburn,", AL , 36830
 Opelika,Ware Jewelers," 111 S College St,"," Auburn,", AL , 36830
 Opelika,Swanson Diamond Center," 920 Opelika Rd,"," Auburn,", AL , 36830
 Opelika,Private Gallery," 140 N College St # 102,"," Auburn,", AL , 36830
 Opelika,Tanory Diamonds," 129 E Magnolia Ave,"," Auburn,", AL , 36830
 Oneonta,J & H Diamond Jewelers," 5118 Old Springville Rd,"," Pinson,", AL , 35126
 Oneonta,Attalla Pawn & Jewelry," 709 Gilbert Ferry Rd SE,"," Attalla,", AL , 35954
 Oneonta,La Bella Vita Clothing And Accessories," 307 5th Ave NW,"," Attalla,", AL , 35954
 Oneonta,McNair Jewelers Inc," 231 Broad St,"," Attalla,", AL , 35954
 Oneonta,Rainbow Jewelry & Loan," 3335 Rainbow Dr,"," Rainbow City,", AL , 35906
 Ohatchee,Kay Jewelers," 1301 Cambridge Pl,"," Anniston,", AL , 36207
 Ohatchee,Mike's Treasure Chest," 117 E 17th St,"," Anniston,", AL , 36201
 Ohatchee,Galloway Gold Pawn & Music Shop," 5730 McClellan Blvd,"," Anniston,", AL , 36206
 Ohatchee,Yung Lam Jewelers," 115 E 18th St,"," Anniston,", AL , 36201
 Ohatchee,Midway Pawn Shop," 1934 Front St,"," Anniston,", AL , 36201
 Odenville,Kay Jewelers Outlet," 6200 Grand River Blvd E Suite 350,"," Leeds,", AL , 35094
 Odenville,Ashley Jeweler," 8139 Parkway Dr,"," Leeds,", AL , 35094
 Odenville,Sterling Jewelers," 6200 Grand River Blvd E,"," Leeds,", AL , 35094
 Odenville,MJK Treasures," 1333 Ashville Rd,"," Leeds,", AL , 35094
 Odenville,Leeds Jewelry & Web Design," 8139 Parkway Dr,"," Leeds,", AL , 35094
 Oakman,JB's Pawn," 645 Highway 195,"," Jasper,", AL , 35503
 Oakman,Nick Sanders Jewelers," 1811 Highway 78 E # 109,"," Jasper,", AL , 35501
 Oakman,Bizee Beads," 378 Dog Wood Ln,"," Quinton,", AL , 35130
 Oak Hill,Truax & Co," 125 Broad St,"," Selma,", AL , 36701
 Oak Hill,Gold Center," 1391 E Highland Ave Ste 137,"," Selma,", AL , 36703
 Oak Hill,Jewelry Kingdom," 1391 E Highland Ave,"," Selma,", AL , 36703
 Oak Hill,Lorch Diamond Center," 1391 E Highland Ave,"," Selma,", AL , 36703
 Oak Hill,It's Fashion Metro," 1324 E Highland Ave,"," Selma,", AL , 36703
 Oak Hill,Jessie James Jewelry," 1306 Water Ave,"," Selma,", AL , 36703
 Oak Hill,Teja's," 121 Broad St,"," Selma,", AL , 36701
 Oak Hill,Jewelry Center," 1391 E Highland Ave # 134A,"," Selma,", AL , 36703
 Parrish,Southern Wholesale Jewelers," 850 Highway 78 E,"," Jasper,", AL , 35501
 Parrish,Young Jewelers," 401 19th St W,"," Jasper,", AL , 35501
 Parrish,Zales," 300 Highway 78 E,"," Jasper,", AL , 35501
 Parrish,Muellerhaus," 800 Shades Cliff Rd,"," Jasper,", AL , 35504
 Parrish,Southern Carbon Fuels Inc," 850 Highway 78 E,"," Jasper,", AL , 35501
 Notasulga,Marks & Morgan Jewelers," 1627-20 Opelika Rd,"," Auburn,", AL , 36830
 Notasulga,Balfour Class Ring Company," 2050 Canary Dr,"," Auburn,", AL , 36830
 Notasulga,Jewelry By Design," 590 N Dean Rd,"," Auburn,", AL , 36830
 Notasulga,Marquirette's Exquisite Jewelry," 1199 S Donahue Dr,"," Auburn,", AL , 36832
 Notasulga,"Auburn Pawn, Jewelry and Guns"," 920 Suite B Opelika Rd,"," Auburn,", AL , 36832
 Saraland,Frogmore Boutique," 306 Shelton Beach Rd,"," Saraland,", AL , 36571
 Saraland,Andress Jewelry," 21 1/2 Saraland Blvd S,"," Saraland,", AL , 36571
 Saraland,Andress Jewelry," 22 Saraland Blvd N,"," Saraland,", AL , 36571
 Saraland,Rose Jewelry Inc," 705 Saraland Blvd S,"," Saraland,", AL , 36571
 Saraland,Fine Hand Crafted Jewelry and Gemstones by MrGemStoneEyes," 1102 A Shelton Beach Road,"," Saraland,", AL , 36571
 Saraland,Diva Bling," 207 Stauffer Ave,"," Saraland,", AL , 36571
 Saraland,Frogmore," SHELTON Beach Road,"," Mobile,", AL , 36571
 Saraland,Cash America Pawn," 926 Saraland Blvd S,"," Saraland,", AL , 36571
 Saraland,Southern Bullion Coin And Jewelry," 3698 Airport Blvd,"," Mobile,", AL , 36608
 Samson,Ezell's Jewelry," 813 E Town Ave,"," Geneva,", AL , 36340
 Samson,Covington Jewelers Inc," 101 E Covington Ave,"," Opp,", AL , 36467
 Samson,Michael's Jewelers," 1404 Rucker Blvd,"," Enterprise,", AL , 36330
 Samson,Strickland's Jewelers," 1036 Boll Weevil Cir,"," Enterprise,", AL , 36330
 Samson,Goldbench Jewelers," 646 Boll Weevil Cir,"," Enterprise,", AL , 36330
 Samson,Pawn Express Inc," 621 Boll Weevil Cir Ste 1A,"," Enterprise,", AL , 36330
 Samson,Jewel Box," 328 Simmons St,"," Elba,", AL , 36323
 Samson,Nelson Gail," 1591 Caroline St,"," Elba,", AL , 36323
 Samson,Ingrid's Jewelers," 1 Sansbury St,"," Daleville,", AL , 36322
 Samson,Jacky Jewels & Creation," 7 Vita St,"," Daleville,", AL , 36322
 Samantha,Nancy Co The Goldsmith Inc," 1848 Mcfarland Blvd,"," Northport,", AL , 35476
 Samantha,Mccomb's Jewelry Repair," 3120 McFarland Blvd Ste 18,"," Northport,", AL , 35476
 Samantha,Jewelry Doctor INC," 2501 McFarland Blvd,"," Northport,", AL , 35476
 Samantha,Pearson Bullion Coin," 1420 McFarland Blvd,"," Northport,", AL , 35476
 Samantha,Southern Jewelry & Pawn Inc," 2813 McFarland Blvd,"," Northport,", AL , 35476
 Samantha,Nancy And Company Fine Jewelers," 1848 McFarland Blvd,"," Northport,", AL , 35476
 Samantha,"Elaine Davis, Independent Avon Representative"," 1712 Diane St,"," Cottondale,", AL , 35453
 Samantha,Tnt Coin Shop," 1212 Veterans Memorial Parkway , Tuscaloosa, AL 35404,"," Tuscaloosa,", AL , 35401
 Samantha,Hudson Poole Jewelers Inc," 1111 Greensboro Ave,"," Tuscaloosa,", AL , 35401
 Samantha,Gillis Jewelers," 1351 McFarland Blvd NE,"," Tuscaloosa,", AL , 35406
 Samantha,Zales," 1701 McFarland Blvd E,"," Tuscaloosa,", AL , 35404
 Salitpa,Smith Jewelers," 217 Commerce St,"," Jackson,", AL , 36545
 Salitpa,Cauley's," 116 Commerce St,"," Jackson,", AL , 36545
 Salitpa,J & E Changing Times," 927 Cullomburg Rd,"," Silas,", AL , 36919
 Salitpa,Lisenbe Jeweler," 25 Wilson Ave W,"," Thomasville,", AL , 36784
 Salitpa,Watts Tim Jewelers," 29 Wilson Ave W,"," Thomasville,", AL , 36784
 Salitpa,It's Fashion Metro," 3050 Highway 5,"," Thomasville,", AL , 36784
 Salitpa,It's Fashion," 3050 Old Highway 5 N,"," Thomasville,", AL , 36784
 Salitpa,Herbert's Jewelers," 216 Main St,"," State Line,", MS , 39362
 Salitpa,Jackson's On The Square," 105 N Mulberry Ave,"," Butler,", AL , 36904
 Salitpa,Kelley David," 2340 Timberlane Rd,"," Butler,", AL , 36904
 Salem,The Gold Man," 3744 Opelika Rd.,"," Phenix City,", AL , 36870
 Salem,Pawn Headquarters Inc," 1218 Highway 280 Byp,"," Phenix City,", AL , 36869
 Salem,Uptown Jewelry & Pawn," 1509 3rd Ave,"," Phenix City,", AL , 36867
 Salem,Northside Pawn Shop," 1029 Highway 280 Byp,"," Phenix City,", AL , 36867
 Salem,Pawn Headquarters Inc," 1218 Highway 280 Byp,"," Phenix City,", AL , 36867
 Salem,Pawn Central," 422 Martin Luther King Jr Pkwy S,"," Phenix City,", AL , 36869
 Salem,Funk E Lane," 3519 Summerville Rd,"," Phenix City,", AL , 36867
